Timestamp,mobile-15,mobile-13,mobile-14,mobile-9,mobile-39,mobile-37,mobile-21,mobile-43,mobile-10,mobile-22,mobile-32,mobile-44,mobile-34,mobile-49,mobile-46,mobile-23,mobile-45,mobile-8,mobile-31,mobile-36,mobile-7,mobile-12,mobile-5,mobile-11,mobile-42,static-15,static-13
2020-04-09 02:30:00,,,,,20.39727286248964,,,25.115209393736176,27.47561610442595,27.292174801322716,,,,,,,,,,,,,,,,21.153000000000002,
2020-04-09 02:40:00,,,,,20.411836639082864,,,25.14711852516924,27.260353627817107,26.747729781086782,,,,,,,,,,,,,,,,22.666999999999998,
2020-04-09 02:50:00,,,,,19.09111257415523,,,24.000015618960838,27.17908462539092,28.85622610700811,,,,,,,,,,,,,,,,21.534000000000002,
2020-04-09 03:00:00,,,,,21.19536692826912,,,21.76106671844534,28.61276129799069,30.24354783599162,,,,,,,,,,,,,,,,662.564,
2020-04-09 03:10:00,,,,,19.29640247858425,,,21.94251289259034,27.667333428743767,27.133721206973977,,,,,,,,,,,,,,,,21.213,
2020-04-09 03:20:00,,,,,23.92612933603964,,,26.068793436962146,25.489148926145358,33.00164718483799,,,,,,,,,,,,,,,,22.346,
2020-04-09 03:30:00,,,,,21.645956917549558,,,23.65595855975614,28.66958980102487,26.59650380157384,,,,,,,,,,,,,,,,22.954,
2020-04-09 03:40:00,,,,,20.29981811259163,,,21.142878424695205,24.25480420780279,25.69825981048222,,,,,,,,,,,,,,,,22.384,
2020-04-09 03:50:00,,,,,22.385229279922328,,,22.670315435429192,27.496966981836785,28.612719394430425,,,,,,,,,,,,,,,,20.819000000000003,
2020-04-09 04:00:00,,,,,20.464053714415904,,,19.521191476843217,26.17538294231349,29.70510705518856,,,,,,,,,,,,,,,,20.57,
2020-04-09 04:10:00,,,,,23.3615994217702,,,26.893925458491527,31.212135531181445,25.964420594403077,,,,,,,,,,,,,,,,24.939,
2020-04-09 04:20:00,,,,,20.428760976489716,,,21.475886825555854,25.619195586642647,26.904810161709882,,,,,,,,,,,,,,,,21.818,
2020-04-09 04:30:00,,,,,246.5983439160257,,,27.025890782739733,674.5562428415409,26.874827371622626,,,,,,,,,,,,,,,,21.791999999999998,
2020-04-09 04:40:00,,,,,20.0065745063455,,,23.11889387967069,25.701351724727576,28.89613881969316,,,,,,,,,,,,,,,,21.429000000000002,
2020-04-09 04:50:00,,,,,21.18417655936941,,,25.28567915585763,29.314036532008394,26.67807072464867,,,,,,,,,,,,,,,,22.226999999999997,
2020-04-09 05:00:00,,,,,21.41633921497446,,,21.53814513617839,25.84405571763521,27.45921356965756,,,,,,,,,,,,,,,,24.949,
2020-04-09 05:10:00,,,,,28.36642404716736,,,25.20141992866952,27.298142532616428,27.98518276382308,,,,,,,,,,,,,,,,22.038,
2020-04-09 05:20:00,,,,,21.52420360757463,,,24.055677181923585,28.469173916196752,23.512874293849787,,,,,,,,,,,,,,,,24.205,
2020-04-09 05:30:00,,,,,19.65350794612096,,,22.401485399731836,26.95683778651443,,,,,,,,,,,,,,,,,20.776,
2020-04-09 05:40:00,,,,,21.675383489468334,,,23.26023714384096,27.515647506557322,,,,,,,,,,,,,,,,,721.347,
2020-04-09 05:50:00,,,,,20.409250918079838,,,24.09234422806973,27.885607647996416,,,,,,,,,,,,,,,,,22.822,
2020-04-09 06:00:00,,,,,21.922626164136943,,,23.881961557603237,28.99973032190492,29.899588910572845,,,,,,,,,,,,,,,,23.000999999999998,
2020-04-09 06:10:00,,,,,21.63383640264385,,,22.503952202874174,26.11609809417838,29.90747612830534,,,,,,,,,,,,,,,,22.156999999999996,
2020-04-09 06:20:00,,,,,21.85226776476845,,,25.50811898799994,31.331161811661282,29.44190621043212,,,,,,,,,,,,,,,,21.384,
2020-04-09 06:30:00,,,,,20.495462636084614,,,24.320615187735623,28.336678324530524,26.19399999564873,,,,,,,,,,,,,,,,25.103,
2020-04-09 06:40:00,,18.838578669778485,,,22.587543034760685,,,23.99727860793084,28.987536637984377,28.644098859312702,,,,,,,,,,,,,,,,23.544,
2020-04-09 06:50:00,,21.538626961470065,19.194439061019875,,22.235854556045503,,26.29047747801795,25.686330552449217,28.430012798439726,28.644055244463352,,,,,,,,,,,,,,,,22.873,
2020-04-09 07:00:00,,,,,,,20.60828971063401,24.228414682325603,26.66401409125336,29.249151510696727,,,,,,,,,,,,,,,,23.13,
2020-04-09 07:10:00,,,,,,,,22.939394813078785,26.648912899025998,29.590929229991588,,,,,,,,,,,,,,,,21.679000000000002,
2020-04-09 07:20:00,,,,,,,,684.4668975415907,28.520171071663963,28.456581202218967,,,,,,,,,50.68943501038829,,,,,,,24.176,
2020-04-09 07:30:00,,,,,,,,26.217450252216263,31.658817357171944,30.181616329462024,,,,,,,,,355.10077446336504,,,,,,,30.365,
2020-04-09 07:40:00,,,,22.795925663899627,,,,21.21967619766388,29.149168073573637,27.22819428937288,,,,,,,,,188.76529396103697,,53.376676868889206,,,,,110.675,
2020-04-09 07:50:00,25.706298115592613,,,,,,,28.16723763669839,33.153246856873935,646.1112363889233,,,,,,,50.10199770772339,,49.572069026087526,,44.603986202432004,,,,,191.315,
2020-04-09 08:00:00,,,,,,,,23.53800602006894,25.453834293878064,25.06797357917953,,,,,40.25189943872062,,,,53.471276326836566,,45.77524441922708,,,,,22.199,
2020-04-09 08:10:00,,,,,,,,24.83247148741858,32.862545766375504,27.916026167504654,,,,,87.56434237119343,,,,53.09861743394639,,43.46607013674152,,,,,21.999000000000002,
2020-04-09 08:20:00,,,,,,,,25.960027996142315,27.873922193917924,28.221638119664195,,,,,89.51048648327276,,,,77.64009802467844,,48.23472558637781,,,,,24.278000000000002,
2020-04-09 08:30:00,,,,,,,,22.30591774577863,726.8876196474022,28.98716093229981,,,,,88.46737071049839,,,,97.10473249649333,,46.24446625476054,,,,,24.631999999999998,
2020-04-09 08:40:00,,,,,,25.05442836021133,,27.17839076249405,27.91845665149846,31.90806518267488,,,,,86.42170775756766,,,,54.93868639180442,,42.71628557442678,,,,,20.167,
2020-04-09 08:50:00,,,,,,,,27.913653074558724,29.863973508157873,30.87833975899577,,,,,88.21373627189452,,,,52.97418269640061,,698.3190317404589,,,,,21.764,
2020-04-09 09:00:00,,,,,,,,27.844253160685447,26.450736775437456,28.49341872178981,,,,,87.71698107674635,,,,60.901226819128844,,45.18629643751864,,,,,24.078000000000003,
2020-04-09 09:10:00,,,,,,,,22.74732664589064,,31.08231280008883,,,,,91.36590278664421,,,,64.80478719534426,,48.22638716741769,,,,,24.772,
2020-04-09 09:20:00,,,,,,,,25.907882029425718,,24.467351976413664,,,,,93.02301811692585,,,,55.25594074369578,,692.4625744949196,,,,,24.375,
2020-04-09 09:30:00,,,,,,,,27.025872135282928,,25.655795152991985,,,,,85.77790599124171,,,,53.425784162503355,,45.19216916882327,,,,,21.954,
2020-04-09 09:40:00,,,,,,,,27.028522693039022,,26.455292270034604,,,,,88.86388458445509,,,,57.383466708598064,,49.15690705972099,,,61.10756908147923,,22.299,
2020-04-09 09:50:00,,,,,,,,30.671329596618506,29.86079730407764,28.19337263034421,,,,,91.05244161747045,,,,52.6891051910392,,786.3188110954808,,,,,22.923000000000002,
2020-04-09 10:00:00,,,,,,,,25.09392310835802,,28.361569424629625,,,,,844.0153370036717,,,,58.81569823980102,,49.67495805578615,,,,,21.195,
2020-04-09 10:10:00,,,,,,,,21.967754746443397,,28.79538698639385,,,,,89.20610379926333,,,,53.669825760021325,,46.52222261043372,,,,,22.217,
2020-04-09 10:20:00,,,,,,,,28.855435499849037,,30.020475836954347,,,,,89.2384385083098,,,,54.18786825282099,,44.88434429498024,,,,,20.182000000000002,
2020-04-09 10:30:00,,,,,,,,21.07317156038984,,28.87553330589785,,,,,90.82513217531346,,,,91.67250242006823,48.25337737049596,44.785552164682514,,,,,23.225,
2020-04-09 10:40:00,,,,,,,,,,719.2691045751068,,,,,831.275880651054,,,,55.110552485754525,,45.06455638260313,,,,,23.596,
2020-04-09 10:50:00,,,,,,,,,,28.230565205019307,,,,,90.25272226034208,,,,53.42118017979107,,876.3352277223119,,,,,22.976999999999997,
2020-04-09 11:00:00,,,,,,,,,,29.00622195850995,,,,,90.18558842955677,,,,55.60129443953079,,45.354512549525566,,,,,23.033,
2020-04-09 11:10:00,,,,,,,,,,29.399324094848772,,,,,89.81480850388202,,,,1077.9708242932643,,49.51779367841192,,,,,22.67,
2020-04-09 11:20:00,,,,,,,,,,29.974120012207397,,,,,91.74881162385687,,,,55.63135248209569,,44.64151362718478,,,,,23.921,
2020-04-09 11:30:00,,,,,,,,,,32.05384808574705,,,,,88.31630697361705,,,,55.22885288088633,,49.47557014222888,,,,,21.953000000000003,
2020-04-09 11:40:00,,,,,,,,,,29.271929335831686,,,,,86.64931562279075,,,,87.49074650623278,,43.10384707007823,,,,,21.807,
2020-04-09 11:50:00,,,,,,,,,,27.55047660269246,,,,,462.51796205260894,,,,54.661378353774474,,47.50449621387156,,,,,25.285,
2020-04-09 12:00:00,,,,,,,,20.173703015029247,,27.89061711709236,,,,,87.52966720278717,,,,56.85229118399808,,790.875255098609,,,,,20.839000000000002,
2020-04-09 12:10:00,,,,,,,,23.727497997933785,,28.431717885707304,,,,25.024281721723355,90.19046397779258,,,,53.253483617468824,,47.149884413652536,,,,,46.42,
2020-04-09 12:20:00,,,,,,,,24.317340199228376,,27.281469814007234,,,,33.17464989563265,90.33467833406885,,,,54.50100219393614,,46.90501671123742,,,,,24.573,
2020-04-09 12:30:00,,,,,,,,191.20723848430262,,32.44325725307708,,,,31.257855258356987,94.0897449114297,,,,55.591559157449325,,47.57358579934967,,,,,617.596,
2020-04-09 12:40:00,,,,,,,,30.5705579426678,,30.49427681549529,,,,25.32026915966421,90.92574454969221,,,,54.30799266644036,,49.64732699137823,,,,,22.266,
2020-04-09 12:50:00,,,,,,,,24.362575595035786,,31.270227811463553,,,,,90.7737489720508,,,,55.16941446028196,,48.87884264351543,,,,,22.456,
2020-04-09 13:00:00,,,,,,,,,,32.17153826519097,,,,,89.7095917270014,,,51.916530254168514,54.4348388249791,,43.15903692851228,,,,,24.588,
2020-04-09 13:10:00,,,,,,,,,,35.552476854379066,,,,,160.02902197907247,,,,105.24311549153805,,50.027528785839465,,,,,24.199,
2020-04-09 13:20:00,,,,,,,,,,26.63093487536662,,,,,89.74866992313356,,,,74.5681836886742,,52.35030769202179,,,,,24.046,
2020-04-09 13:30:00,,,,,,,,,,29.487998930531827,,,,,90.85375964007305,,,,57.85159986442945,,42.59263554439103,,,,,24.613000000000003,
2020-04-09 13:40:00,,,,,,,,,,33.624587385246144,,,,,89.71616238342432,,,,238.5426258763163,,47.34968234632521,,,,,22.272,
2020-04-09 13:50:00,,,,,,,,,,30.55472744487847,,,,27.93461895569073,86.46661409307241,,,,55.61153827772253,,46.9634405362013,,,,,22.991999999999997,
2020-04-09 14:00:00,,,,,,,,,,29.19012426837962,,,,34.227087549290204,89.14364293265595,,,,58.24702837465503,,47.029605012931526,,,,,22.281,
2020-04-09 14:10:00,,,,,,,,27.032265343752265,,29.65910537982602,,,,32.58646192520282,93.0524098320653,,,,54.471322443980654,,49.013208718637436,,,,,21.517,
2020-04-09 14:20:00,,,,,,,,28.28801510037578,,27.710469199842354,,,,28.010698157642626,94.210955601376,,,,59.61154474830018,,49.46514005977407,,,,,24.349,
2020-04-09 14:30:00,,,,,,,,44.40157526615329,,27.408823315080525,,,,,87.96100543583832,,,,59.50710636283221,,49.45510436671812,,,,,25.093000000000004,
2020-04-09 14:40:00,,,,,,,,209.22111066629796,,30.223417928977092,,,,,91.45409255390673,,,,57.45191497143,,45.529646349914806,,,,,24.678,
2020-04-09 14:50:00,,,,,,,,107.67002565833106,,31.15143243674151,,,,,92.59018760033136,,,,56.155500108467066,,1166.8051004479107,,,,,25.024,
2020-04-09 15:00:00,,,,,,,,587.6246187916278,,33.10704991888857,,,,,94.08866476434946,,,,1170.1856368500196,,48.7304110613537,,,,,25.956,
2020-04-09 15:10:00,,,,,,,,111.85559479131504,,35.096258135781795,,,,,98.04246577384502,,,,53.49359044253943,,47.94888384482108,,,,,496.291,
2020-04-09 15:20:00,,,,,,,,110.4746617702145,,37.65846693326456,,,,,91.06693604217031,,,,55.26611232098679,,46.538904056569976,,,,,23.362,
2020-04-09 15:30:00,,,,,,,,115.93386024520822,,36.18191045978293,,,,,98.79023127577845,,,,58.69730266986816,,47.91241933779124,,,,,24.877,
2020-04-09 15:40:00,,,,,,,,110.78655395221494,,30.108526407338733,,,,,94.89209760892423,,,,59.494709951057,,47.7170795778586,,,,,29.4,
2020-04-09 15:50:00,,,,,,,,785.4466353424451,,37.04144732341812,,,,,93.8117670846858,,,,54.11821958991082,,49.249698250121476,,,,,24.954,
2020-04-09 16:00:00,,,,,,,,114.5897006461502,,36.23609878116125,,,,,95.60716622918169,,,,60.345886348334034,,46.71215849255038,,,,,584.606,
2020-04-09 16:10:00,,,,,,,,111.05348840523192,,713.9343231468441,,,,,90.92550995624799,,,,462.63597367776777,,,,,,,23.664,
2020-04-09 16:20:00,,,,,,,,114.61511972992628,,34.86502355462038,,,,,93.86161693985187,,,,57.800165111119654,,,,,,,27.795,
2020-04-09 16:30:00,,,,,,,,109.73909244195278,,33.14480422327729,,,,,93.27978803238804,,,,54.998332049447576,,,,,,,25.303,
2020-04-09 16:40:00,,,,,,,,110.61295518404984,,29.655599599022427,,,,,91.61050709004095,,,,,,,,,,,25.19,
2020-04-09 16:50:00,,,,,,,,109.22741410040855,,35.60386788878416,,,,,90.693770707292,,,,,,,,,,,32.05,
2020-04-09 17:00:00,,,,,,,,111.73382025794126,,30.749033433235105,,,,,92.57029255885307,,,,,,,,,,,502.19599999999997,
2020-04-09 17:10:00,,,,,,,,110.39302590973986,,33.61659464164319,,,,,92.74666648820171,,,,,,,,,,,25.237,
2020-04-09 17:20:00,,,,,,,,111.13779825400358,,35.541815232207114,,,,,91.62776267387078,,,,,,,,,,,25.456,
2020-04-09 17:30:00,,,,,,,,108.61971567523636,,34.75352862236505,,,,,95.2742915249487,,,,,,,,,,,25.761999999999997,
2020-04-09 17:40:00,,,,,,,,484.4109680594649,,42.77211093626444,,,,,91.29397310106859,,,,,,,,,,,26.160999999999998,
2020-04-09 17:50:00,,,,,,,,837.3717760201988,,33.01488219951041,,,,,91.60085350098551,,,,,,,,,,,24.195,
2020-04-09 18:00:00,,,,,,,,109.80867251180875,,31.567190505592624,,,,,89.36620600287755,,,,,,,,,,,25.795,
2020-04-09 18:10:00,,,,,,,,111.24360857319648,,29.511481796748015,,,,,91.57193492092172,,,,,,,,,,,27.916999999999998,
2020-04-09 18:20:00,,,,,,,,110.08801474800302,,31.734689937614533,,,,,95.9581355817077,,,,,,,,,,,25.764,
2020-04-09 18:30:00,,,,,,,,109.0075432371325,,33.3706049102004,,,,,93.06210843123057,,,,,,,,,,,25.483,
2020-04-09 18:40:00,,,,,,,,601.4153511228683,,31.122981981680606,,,,,93.17573577104437,,,,,,,,,,,26.0,
2020-04-09 18:50:00,,,,,,,,108.08267306777904,,32.37059911502701,,,,,96.14327689054495,,,,,,,,,,,22.968000000000004,
2020-04-09 19:00:00,,,,,,,,112.42890179873837,,29.726587264232286,,,,,92.80356761127831,,,,,,,,,,,24.163,
2020-04-09 19:10:00,,,,,,,,667.2118712034357,,41.42804591677215,,,,,88.99688424572003,,,,,,,,,,,25.684,
2020-04-09 19:20:00,,,,,,,,109.55549930357272,,37.8392973050311,,,,,97.05426721023805,,,,,,,,,,,25.926,
2020-04-09 19:30:00,,,,,,,,736.9496550391731,,29.461636547704764,,,,,100.59638415896612,,,,,,,,,,,26.611,
2020-04-09 19:40:00,,22.630636153921753,,,,,,113.96291342311235,,31.876532190925413,,,,,89.30564503916821,,50.152315068466756,,,,,,,,,26.526,
2020-04-09 19:50:00,,,,,,,,674.1563194088718,,30.645489631777085,,,,,241.60792788217944,,58.24417398113484,,,,,,,,,30.809,
2020-04-09 20:00:00,,,,,,,,335.92070408687147,,35.56216568934949,,,,,410.0251594393962,,56.579288844377565,,,,,,,,,102.96700000000001,
2020-04-09 20:10:00,,,,,,,,327.7602352071299,,32.68136143685422,,,,,223.168496951877,,,,,,,,,,,207.662,
2020-04-09 20:20:00,,,,,,,,493.0634538632817,,33.50528824092591,,,,,438.2891387302069,,,,,,,,,,,194.96900000000002,
2020-04-09 20:30:00,,,,,23.735656097034173,,26.38945585198472,232.03455327661976,,36.22371722134139,,,,,353.1191521061967,,,,,,,,,41.09904715941705,,467.94599999999997,
2020-04-09 20:40:00,,,18.5436383620529,,,,,26.41793818491341,,35.09598951174169,,,,,668.5742149498125,,,,,,,,,54.1699353942075,,114.835,
2020-04-09 20:50:00,,,25.757874748205676,,,,,32.62221383709019,,33.068037908987776,,,,,,,,,,,,,,,,25.5,
2020-04-09 21:00:00,,,,,,16.703695409183112,,29.312625514458734,,36.79925045188032,,,,,,,,,,,,,,,,26.416,
2020-04-09 21:10:00,,,,,,,,34.40706429190421,,31.482015372345128,,,,,,,,,,,,,,,,29.394000000000002,
2020-04-09 21:20:00,,,,,,,,31.782790351854768,,557.5862272281138,,,,,,,,,,,,,,,,23.46,
2020-04-09 21:30:00,,,,,,,,32.24328733006293,,35.76789764054859,,,,,,,,,,,,,,,,26.131999999999998,
2020-04-09 21:40:00,,,,,,,,632.7346850992881,,33.20203678816287,,,,,,,,,,,,,,,,25.903000000000002,
2020-04-09 21:50:00,,,,,,,,864.8658256282837,,33.90164130472004,,,,,,,,,,,,,,,,24.069000000000003,
2020-04-09 22:00:00,,,,,,,,32.0565185570437,,33.65947769665106,,,,,,,,,,,,,,,,25.756,
2020-04-09 22:10:00,,,,,,,,27.324529595797554,,34.812682037311305,,,,,,,,,,,,,,,,25.401,
2020-04-09 22:20:00,,,,,,,,382.5701233164296,,36.532628927418656,,,,,,,,,,,,,,,,23.735,
2020-04-09 22:30:00,,,,,,,,30.12382502947781,,36.35092495691837,,,,,,,,,,,,,,,,25.364,
2020-04-09 22:40:00,,,,,,,,25.45996004967453,,34.53237286944178,,,,,,,,,,,,,,,,25.599,
2020-04-09 22:50:00,,,,,,,,29.92230902316728,,31.094552194858107,,,,,,,,,,,,,,,,23.985,
2020-04-09 23:00:00,,,,,,,,32.43896559451385,,32.730243635620944,,,,,,,,,,,,,,,,28.029,
2020-04-09 23:10:00,,,,,,,,30.857954746724463,,33.74372971306037,,,,,,,,,,,,,,,,23.009,
2020-04-09 23:20:00,,,,,,,,29.573008046971392,,34.89611383973126,,,,,,,,,,,,,,,,26.379,
2020-04-09 23:30:00,,,,,,,,30.263515020038447,,32.18789882769189,,,,,,,,,,,,,,,,433.392,
2020-04-09 23:40:00,,,,,,,,32.322431109564576,,28.752805207470626,,,,,,,,,,,,,,,,24.087,
2020-04-09 23:50:00,,,,,,,,27.452419553309202,,552.7023983113057,,,,,,,,,,,,,,,,26.239,
2020-04-10 00:00:00,,,,,,,,27.43801541619483,,33.76426315010915,,,,,,,,,,,,,,,,28.639,
2020-04-10 00:10:00,,,,,,,,28.3033534630538,,35.59433914087792,,,,,,,,,,,,,,,,25.884,
2020-04-10 00:20:00,,,,,,,,30.04841086683609,,30.62275111874219,,,,,,,,,,,,,,,,454.608,
2020-04-10 00:30:00,,,,,,,,34.24061452625311,,29.62491758048517,,,,,,,,,,,,,,,,24.994,
2020-04-10 00:40:00,,,,,,,,29.06190535807185,,33.063946407943426,,,,,,,,,,,,,,,,25.33,
2020-04-10 00:50:00,,,,,,,,32.96755003634344,,35.07258939120939,,,,,,,,,,,,,,,,26.743000000000002,
2020-04-10 01:00:00,,,,,,,,34.83947378121678,,33.604268116427626,,,,,,,,,,,,,,,,26.689,
2020-04-10 01:10:00,,,,,,,,27.334230655266612,,33.447223336574524,,,,,,,,,,,,,,,,25.346999999999998,
2020-04-10 01:20:00,,,,,,,,30.31646766778735,,35.071600310295736,,,,,,,,,,,,,,,,25.599,
2020-04-10 01:30:00,,,,,,,,26.876849161437164,,34.012390396772425,,,,,,,,,,,,,,,,391.449,
2020-04-10 01:40:00,,,,,,,,32.56086131095519,,40.50493634390936,,,,,,,,,,,,,,,,26.107,
2020-04-10 01:50:00,,,,,,,,27.98355498348852,,34.47480972748944,,,,,,,,,,,,,,,,27.145,
2020-04-10 02:00:00,,,,,,,,27.79294026996807,,36.58317248550439,,,,,,,,,,,,,,,,25.451999999999998,
2020-04-10 02:10:00,,,,,,,,28.61932792970467,,37.847395371274686,,,,,,,,,,,,,,,,25.511,
2020-04-10 02:20:00,,,,,,,,31.64200629914346,,33.75183822906393,,,,,,,,,,,,,,,,25.189,
2020-04-10 02:30:00,,,,,,,,32.482393983873294,,36.60441308571289,,,,,,,,,,,,,,,,26.084,
2020-04-10 02:40:00,,,,,,,,26.776001412149785,,35.59708327984304,,,,,,,,,,,,,,,,26.781999999999996,
2020-04-10 02:50:00,,,,,,,,28.03844772258369,,31.81875735048892,,,,,,,,,,,,,,,,26.503,
2020-04-10 03:00:00,,,,,,,,33.11077600587531,,33.81190660017601,,,,,,,,,,,,,,,,24.656,
2020-04-10 03:10:00,,,,,,,,30.763609420982572,,36.26999097665264,,,,,,,,,,,,,,,,26.326999999999998,
2020-04-10 03:20:00,,,,,,,,30.411706355098676,,33.603803743480675,,,,,,,,,,,,,,,,761.321,
2020-04-10 03:30:00,,,,,,,,31.992438183753173,,37.75811719741996,,,,,,,,,,,,,,,,24.49,
2020-04-10 03:40:00,,,,,,,,32.81199704058754,,45.46389991026125,,,,,,,,,,,,,,,,26.63,
2020-04-10 03:50:00,,,,,,,,35.257233026500224,,,,,,,,,,,,,,,,,,233.055,
2020-04-10 04:00:00,,,,,,,,28.31976453367287,,,,,,,,,,,,,,,,,,26.668000000000003,
2020-04-10 04:10:00,,,,,,,,27.646646083167997,,,,,,,,,,,,,,,,,,26.049,
2020-04-10 04:20:00,,,,,,,,34.789258261707715,,,,,,,,,,,,,,,,,,26.298000000000002,
2020-04-10 04:30:00,,,,,,,,31.003927652916843,,35.28333890917181,,,,,,,,,,,,,,,,27.217,
2020-04-10 04:40:00,,,,,,,,33.133282542577525,,32.48642434999769,,,,,,,,,,,,,,,,26.443,
2020-04-10 04:50:00,,,,,,,,27.463992333788497,,35.868366986797646,,,,,,,,,,,,,,,,25.517,
2020-04-10 05:00:00,,,,,,,,30.25055282649221,,32.99685084827793,,,,,,,,,,,,,,,,24.838,
2020-04-10 05:10:00,,,,,,,,29.520378001889448,,448.31360837131416,,,,,,,,,,,,,,,,28.802,
2020-04-10 05:20:00,,,,,,,,29.84258436723269,,39.0828896299973,,,,,,,,,,,,,,,,22.613000000000003,
2020-04-10 05:30:00,,,,,,,,29.74413723209307,,39.817781046921894,,,,,,,,,,,,,,,,27.112,
2020-04-10 05:40:00,,,,,,,,464.31192930454534,,30.84719098982648,,,,,,,,,,,,,,,,27.044,
2020-04-10 05:50:00,,,,,,,,31.012667277182345,,30.93906852440064,,,,,,,,,,,,,,,,25.391,
2020-04-10 06:00:00,,,,,,,,31.458337209019195,,32.951144414239586,,,,,,,,,,,,,,,,27.607,
2020-04-10 06:10:00,,,,,,,,29.771827865426513,,34.240205153939726,,,,,,,,,,,,,,,,631.4830000000001,
2020-04-10 06:20:00,,,,,,,,28.586234601997504,,30.890390799951373,,,,,,,,,,,,,,,,28.386999999999997,
2020-04-10 06:30:00,,,,,,,,29.410820772869986,,39.676743492073975,,,,,,,,,,,,,,,,23.511999999999997,
2020-04-10 06:40:00,,,23.117874210665413,,,,,27.954946676646575,,40.645603658241846,,,,,,,,,,,,,,,,24.826,
2020-04-10 06:50:00,,,,,,,,622.049928563489,,34.864980769763804,,,,,,,,,59.48544899928112,,,,,,,27.328000000000003,
2020-04-10 07:00:00,,,,,,,,31.44707379360621,,30.83441630469791,,,,,,,,,69.74224527940461,,,,,,,24.848000000000003,
2020-04-10 07:10:00,,,,,,,,32.816475578252486,,32.568596246786925,,,,,,,,52.26680825339707,126.25322857581794,,52.010294194515524,,,,,31.124000000000002,
2020-04-10 07:20:00,,,,,,,,30.0362727955861,,569.7233565467949,,,,,50.40745144410072,,,62.054113040264646,60.52649641180773,,70.5767923015364,,,,,106.09200000000001,
2020-04-10 07:30:00,,,,,,,29.045723586546604,700.812512483065,,31.71303053423279,,,,,417.72637289882704,,,,99.50590134868072,,311.4811680568514,,,,,25.561,
2020-04-10 07:40:00,,,,,,,,29.737137536613236,,31.875069803362173,,,,,157.7879658109959,,,,143.00210620146822,,60.75300931988606,,,,,197.053,
2020-04-10 07:50:00,,24.545794559083923,,,,,,966.4610295185788,,485.22573447604515,,,,,765.568126955532,,,,59.99784846609367,,59.09150401025956,,,,,114.978,
2020-04-10 08:00:00,,,,,,,,29.83156788724637,,33.28640409304755,,,,,98.2462923718987,,51.579560699903816,,65.55192556216942,,60.705225022236704,,,,,24.066,
2020-04-10 08:10:00,,,,,,,,31.98191802539678,,42.942833634707654,,,,,94.24720783447924,,,,59.569830808787444,,60.35974842605906,,,,,641.433,
2020-04-10 08:20:00,,,,,,,,26.300876968396643,,33.45116794928047,,,,,94.68699213479499,,,,60.455183979669826,,60.30524926473082,,,,,29.5,
2020-04-10 08:30:00,,,,,24.81993482088191,,,34.09831825033349,,34.43931227013234,,,,,629.3077903848208,,,,58.52937241965185,,393.0870884723354,,,53.09854809168253,,24.776999999999997,
2020-04-10 08:40:00,,,,,,,,29.54617356572496,,38.50979871988521,,,,,98.03686915663404,,,,305.11712763610564,,62.82381878408149,,,,,617.335,
2020-04-10 08:50:00,,,,,,,,881.2755641323289,,36.242257272834465,,,,,691.4725310329313,,,,62.967427788891534,,62.2386985479325,,,,,25.936999999999998,
2020-04-10 09:00:00,,,,,,,,34.068073271435836,,33.313315545809296,,,,,99.33210481701502,,,,58.89542802742589,,59.36911886217582,,,,,27.029,
2020-04-10 09:10:00,,,,,,23.991707724790587,,29.177601685779567,,45.11851415028117,,,,,734.8875139709853,,,,59.610577510112314,,59.381998374440755,,,,,27.31,
2020-04-10 09:20:00,,,,,,,,30.394879537303186,,32.370338177905545,,,,,95.29722030561355,,,,63.844075674226545,,58.296647648644715,,,,,28.177,
2020-04-10 09:30:00,,,,,,,,30.309278024988302,,34.235012573206404,,,,,92.02968396072524,,,,58.943279058017474,,60.84496339298562,,,,,26.456999999999997,
2020-04-10 09:40:00,,,,,,,,442.18506651836435,,35.410988430067064,,,,,97.40080454263945,,,,68.63668561137389,,56.55050826034597,,,,,27.451999999999998,
2020-04-10 09:50:00,,,,,,,,32.16785730337851,,36.396130031795145,,,,,92.94363171569658,,,,353.13954683296265,,54.608337543060294,,,,,26.476,
2020-04-10 10:00:00,,,,,,,,31.72910244431488,,34.959128014871204,,,,,98.28537311648249,,,,56.06185218159714,,52.69562057227263,,,,,25.45,
2020-04-10 10:10:00,,,,,,,,32.21915669574588,,32.76768835401402,,,,,95.44659887027143,,,,58.68854671120978,,51.940756408009136,,,,,25.245,
2020-04-10 10:20:00,,,,,,,,670.93122206993,,40.84537570425442,,,,,94.41797298570215,,,,59.84050058052628,,55.501303274086744,,,,,25.81,
2020-04-10 10:30:00,,,,,,,,30.00009992440319,,38.10496234248973,,,,,96.78384527580539,,,,60.2539180804357,,50.60575727623707,,,,,27.697,
2020-04-10 10:40:00,,,,,,,,29.18030615411296,,39.27875543835216,,,,,95.41903476231887,,,,60.46819535242289,,52.10383566583749,,,,,26.381,
2020-04-10 10:50:00,,,,,,,,29.65741400039221,,36.13825510136435,,,,,97.5560964407483,,,,58.79476904268021,,49.604683393376376,,,,,28.881999999999998,
2020-04-10 11:00:00,,,,,,,,29.126658323351325,,32.92297742723772,,,,,96.93284359216415,,,,56.8243414929241,,537.0697604919578,,,,,27.267,
