Timestamp,mobile-49,mobile-36,mobile-9,mobile-17,mobile-19,mobile-46,mobile-47,mobile-6,mobile-40,mobile-15,mobile-44,mobile-39,mobile-20,mobile-37,mobile-21,mobile-43,mobile-33,mobile-23,mobile-10,mobile-34,mobile-8,mobile-24,mobile-1,mobile-27,mobile-7,mobile-5,mobile-13,mobile-4,mobile-31,mobile-32,mobile-22,mobile-14,mobile-42,mobile-12
2020-04-09 06:20:00,,,,,,,,,,,,,,,,,,,,,,,,,50.25209432178608,,,,,,,,,
2020-04-09 06:30:00,,,,,,,,,,,,,53.40762036500231,,,,,,,,,,,,52.783366787239615,,,,,,,,,
2020-04-09 06:40:00,,,,,,,,,,,,,52.60868320444335,103.28277200239124,,,,,,,,,,,52.76536896417801,,,,,,,,,
2020-04-09 06:50:00,,,,,,,,,,,,,47.663950200794496,52.3284178051836,,,,,,,,,,,53.26333878516583,,,,,,,,,
2020-04-09 07:00:00,,,,,,,,,,,,,54.50816789854728,,,,,,,,,,,,,,,,,,,,,
2020-04-09 07:10:00,,,,,,,,,,,,,51.47979533639474,,,,,,,,,,,,,,57.62249815754999,,,,,,,
2020-04-09 07:20:00,,,,,,,,,,,,,46.36238010779213,,,,,,,,,,,,,,113.90313585120127,,,501.8488702646298,,,,
2020-04-09 07:30:00,,,,,,,,,,,,,48.983998952060674,,,,,,,,,,,,,,,,,69.38955738992448,,,,
2020-04-09 07:40:00,,,,,,,,,,,,,49.65043083453536,,,,,,,,,,,,,,,,,38.38607432547833,,,,
2020-04-09 07:50:00,,,,,,,,,,,,,52.974600095619444,,,,,,,,,,,,,,,,,,,,,
2020-04-09 08:00:00,,,,,,,,,,,,,46.897661627401895,,,,,,,,,,,,,,,,,,,,,
2020-04-09 08:10:00,,,,,,,,,,,,,48.965295881714866,,,,,,,,,,,,,,,,,,,,,
2020-04-09 08:20:00,,,,,,,,,,,,,49.298836240508734,,,,,,,,,,,,,,,,,,,,,
2020-04-09 08:30:00,,,,,,,,,,,,,50.91044714838044,,,,,,,,,,,,,,,,,,,,,
2020-04-09 08:40:00,,,,,,,,,,,,,51.00963622948636,,,,,,,,,,,,,,,,,,,,,
2020-04-09 08:50:00,,,,,,,,,,,,,51.82041139379125,,,,,,,,,,,,,,,,,,,,,
2020-04-09 09:00:00,,,,,,,,,,,27.53826910632925,,47.53772192526437,,,,,,,,,,,,,,,,,,,,,
2020-04-09 09:10:00,,,,,,,,,,,25.969941219733887,,55.42736963382965,,,,,,,,,,,,,,,,,,,,,
2020-04-09 09:20:00,,,,,,,,,,,,,54.583997352997855,,,,,,,,,,,,,,,,,,,,,
2020-04-09 09:30:00,,,,,,,,,,,,,51.98488235594506,,,,,,,,,,,,,,,,,,,,,
2020-04-09 09:40:00,,,,,,,,,,,,,55.050167894534475,,,,,,,,,,,,,,,,,,,,,
2020-04-09 09:50:00,,,,,,,,,,,,,53.599319733437824,,,,,,,,,,,,,,,,,,,,,
2020-04-09 10:00:00,,,,,,,,,,,,,54.6915873236781,,,,,,,,,,,,,,,,,,,,,
2020-04-09 10:10:00,,,,,,,,,,,,,1460.3701767150324,,,,,,,,,,,,,,,,55.666453508928,,,,,
2020-04-09 10:20:00,,,,,,,,,,,,,50.17554513699694,,,,,,,,,,,,,,,,390.14755839084313,,,,,
2020-04-09 10:30:00,,,,,,,,,,21.260619539939675,,,50.41713455761809,,,,,,,,,,,,,,,,52.547573438578866,,,,,
2020-04-09 10:40:00,,,,,,,,,,1008.3664807664093,,,49.81837700036677,,,,,,,,,,,,,,,,,,,,,
2020-04-09 10:50:00,,,,,,,,,,18.514987550716626,,,49.932599094641,,,,,,,,,,,,,,,,,,,,,
2020-04-09 11:00:00,,,,,,,,,,,,,46.90358848127753,,,,,,,,,,,,,,,,,,,,,
2020-04-09 11:10:00,,,,,,,,,,,,,49.00821634953946,,,,,,,,,,,,,,,,,,,,,
2020-04-09 11:20:00,,,,,,,,,,,,,50.8865219851946,,,,,,,,,,,,,,,,,,,,,
2020-04-09 11:30:00,,,,,,,,,,,,,49.68421303890012,,,,,,,,,,,,,,,,,,,,,
2020-04-09 11:40:00,,,,,,,,,,,,,57.356817012722644,,,,,,,,,,,,,,,,,,,,,
2020-04-09 11:50:00,,,,,,,,,,28.891756509709182,,,48.44758572169254,,,,,,,,23.844931425883573,,,,,,,,,,,,,
2020-04-09 12:00:00,,,,,,,,,,23.40467640288047,,,52.44576969202043,,,,,,,,415.42461435717615,,,,,,,,,,,,,
2020-04-09 12:10:00,,,,,,,,,,,,,47.38232880626796,,,,,,,,25.28028644936323,,,,,,,50.301176070381345,,,,,,
2020-04-09 12:20:00,,,,,,,,,,,,,52.214423301030465,,,,,,,,,,,,,,,55.488158082431916,,,,,,
2020-04-09 12:30:00,,,,,,,,,,,,,49.79347222899519,,,,,,,,,,,,,54.81618595368314,,53.196514070699365,,,,,,
2020-04-09 12:40:00,,,,,,,,,,,,,54.85167464842039,,,,,,,,,,,,,55.41320924112439,,50.32500406835207,,,,,,
2020-04-09 12:50:00,,,,,,,,,,,,,47.30930493032448,,,,,,,,,,43.469041950090045,,,55.80743815301138,,57.229414227728945,,,,,,
2020-04-09 13:00:00,,,,,,,,,,,,,50.59036748342806,,,,,,,,27.97906976909749,,43.326609616106246,,,47.35809118825547,,53.83382253326876,,,,,,
2020-04-09 13:10:00,,,,,,,,,,25.24564454093853,,,53.15267999253757,,,,,,,,28.405460074647607,,42.541762159052254,,,,,50.371732054296295,,,,,,
2020-04-09 13:20:00,,,,,,,,,,25.609921089536552,,,50.79800021343289,,,,,,,,,,46.40965887493053,,,,,49.99637274289593,,,,,,
2020-04-09 13:30:00,,,,,,,,,,,,,57.6120623634386,,,,,,,,,,43.79926750026214,,,,,53.40446657008958,,,,,,
2020-04-09 13:40:00,,,,,,,,,,,,,60.99693292657646,,,,,,,,28.77058508483357,,,,,,,50.737617013975886,,,,,,
2020-04-09 13:50:00,,,,,,,,,,26.943747340163288,,,49.991493624903704,,,,,,,,28.62181298837771,,,,,,,50.909787989040616,,,,,,
2020-04-09 14:00:00,,,,,,,,,,25.17163292162977,,,48.754336128142306,,,,,,,,,,,,,,,49.34900879518171,,,,,,
2020-04-09 14:10:00,,,,,,,,,,25.218336556504845,,,48.58105725941079,,,,,,,,,,,,,,,49.330760226165104,,,,,,
2020-04-09 14:20:00,,,,,,,,,,,,,56.820620714004896,,,,,,,,,,,,,,,47.52002713933496,,,,,,
2020-04-09 14:30:00,,,,,,,,,,,,,59.90609788521378,,,,,,,,21.475202929685288,,,,,,,53.88352679844221,,,,,,
2020-04-09 14:40:00,,,,,,,,,,,,,52.47987779739084,,,,,,,,28.47300493214281,,,,,,,802.8969197438557,,,,,,
2020-04-09 14:50:00,,,,,,,,,,,,,52.52362330798236,,,,,,,,30.10331283415945,,,,,,,56.95071376775749,,,,,,
2020-04-09 15:00:00,,,,,,,,,,,,,49.03570053130434,,,,,,,,35.10753872301219,,,,,,,56.701602164803454,,,,,,
2020-04-09 15:10:00,,,,,,,,,,,,,325.1066069332049,,,,,,,,21.71886448646364,,,,,,,57.024370484886646,,,,,,
2020-04-09 15:20:00,,,,,,,,,,,,,52.93143961870343,,,,,,,,,,,,,,,52.995807024061534,,,,,,
2020-04-09 15:30:00,,,,,,,,,,,,,51.739007104522244,,,,,,,,,,,,,,,62.68348812442687,,,,,,
2020-04-09 15:40:00,,,,,,,,,,,,,60.79116397435935,,,,,,,,,,,,,,,58.555126678107186,,,,,,
2020-04-09 15:50:00,,,,,,,,,,,,,54.80960210511727,,,,,,,,,,,,,,,50.40371047074915,,,,,,
2020-04-09 16:00:00,,,,,,,,,,,,,52.33375240796259,,,,,,,,,,,,,,,51.546201675293204,,51.88912526181163,,,,
2020-04-09 16:10:00,,,,,,,,,,,,,44.44081658653406,,,,,,,,,,,,,,,48.23638472941892,,,,,,
2020-04-09 16:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.606218124892045,,,,,,
2020-04-09 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,51.450793579097535,55.08435396440484,,,,,,
2020-04-09 16:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,856.7753825872172,51.125259512135706,,,,,,
2020-04-09 16:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,57.414745455771744,65.27473356181089,,,,,,,
2020-04-09 17:00:00,,,,,,,,,,,,,,,,,,,,,,,42.18936506020493,,,51.419264208092066,,,,,,,,
2020-04-09 17:10:00,,,,,,,,,,,,,,,,,,,,,,,46.18308193890929,,,,,,,,,,,
2020-04-09 17:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 17:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 17:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 18:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 18:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 18:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 18:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 19:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 19:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 19:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 19:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 20:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 20:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09 20:30:00,,,,,,,,,,,,,,,,,,,,,,,,,60.67670672408066,,,,,,,,,
2020-04-09 20:40:00,,,,,,,,,,,,,,,,,,,,,,,,,61.47320303282466,,,,,,,,,
2020-04-09 20:50:00,,,,,,,,,,,,,,,,,,,,,,,,,70.6694549726938,,,,,,,,,
2020-04-09 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,59.784629104698475,,,,,,,,,
2020-04-09 21:10:00,,,,,,,,,,,,,,,,,,,,,,,,,59.55328656557784,,,,,,,,,
2020-04-09 21:20:00,,,,,,,,,,,,,,,,,,,,,,,,,56.62841632292077,,,,,,,,,
2020-04-09 21:30:00,,,,,,,,,,,,,,,,,,,,,,,,,56.63632940993008,,,,,,,,,
2020-04-09 21:40:00,,,,,,,,,,,,,,,,,,,,,,,,,56.62530287062053,,,,,,,,,
2020-04-09 21:50:00,,,,,,,,,,,,,,,,,,,,,,,,,634.167949587336,,,,,,,,,
2020-04-09 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,62.19146181565827,,,,,,,,,
2020-04-09 22:10:00,,,,,,,,,,,,,,,,,,,,,,,,,58.32632776387293,,,,,,,,,
2020-04-09 22:20:00,,,,,,,,,,,,,,,,,,,,,,,,,60.95025493008278,,,,,,,,,
2020-04-09 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,57.8736665907381,,,,,,,,,
2020-04-09 22:40:00,,,,,,,,,,,,,,,,,,,,,,,,,62.04737723143606,,,,,,54.69443009010458,,,
2020-04-09 22:50:00,,,,,,,,,,,,,,,,,,,,,,,,,56.26135762173564,,,,,,56.91584278990432,,,
2020-04-09 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,57.79038340550065,,,,,,,,,
2020-04-09 23:10:00,,,,,,,,,,,,,,,,,,,,,,,,,61.440490540807076,,,,,,,,,
2020-04-09 23:20:00,,,,,,,,,,,,,,,,,,,,,,,,,56.70733447524113,,,,,,,,,
2020-04-09 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,,58.77021717067779,,,,,,,,,
2020-04-09 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,,59.67610523241476,,,,,,,,,
2020-04-09 23:50:00,,,,,,,,,,,,,,,,,,,,,,,,,58.58211055680575,,,,,,,,,
2020-04-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,66.06190790393937,,,,,,,,,
2020-04-10 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,,435.34430439670126,,,,,,,,,
2020-04-10 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,,57.861426591673094,,,,,,,,,
2020-04-10 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,60.922534018302315,,,,,,,,,
2020-04-10 00:40:00,,,,,,,,,,,,,,,,,,,,,,,,,698.9005129627358,,,,,,,,,
2020-04-10 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,,61.8970572380424,,,,,,,,,
2020-04-10 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,55.14660364491235,,,,,,,,,
2020-04-10 01:10:00,,,,,,,,,,,,,,,,,,,,,,,,,56.938361702868654,,,,,,,,,
2020-04-10 01:20:00,,,,,,,,,,,,,,,,,,,,,,,,,63.71743200598418,,,,,,,,,
2020-04-10 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,61.841365971145436,,,,,,,,,
2020-04-10 01:40:00,,,,,,,,,,,,,,,,,,,,,,,,,60.489833026462136,,,,,,,,,
2020-04-10 01:50:00,,,,,,,,,,,,,,,,,,,,,,,,,57.63508171619486,,,,,,,,,
2020-04-10 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,61.411798461113825,,,,,,,,,
2020-04-10 02:10:00,,,,,,,,,,,,,,,,,,,,,,,,,57.45629179973066,,,,,,,,,
2020-04-10 02:20:00,,,,,,,,,,,,,,,,,,,,,,,,,60.81093833294725,,,,,,,,,
2020-04-10 02:30:00,,,,,,,,,,,,,,,,,,,,,,,,,686.0474194378155,,,,,,,,,
2020-04-10 02:40:00,,,,,,,,,,,,,,,,,,,,,,,,,57.200258873436354,,,,,,,,,
2020-04-10 02:50:00,,,,,,,,,,,,,,,,,,,,,,,,,59.477583086643584,,,,,,,,,
2020-04-10 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,57.87004645700864,,,,,,,,,
2020-04-10 03:10:00,,,,,,,,,,,,,,,,,,,,,,,,,58.69450452437145,,,,,,,,,
2020-04-10 03:20:00,,,,,,,,,,,,,,,,,,,,,,,,,59.076371360616044,,,,,,,,,
2020-04-10 03:30:00,,,,,,,,,,,,,,,,,,,,,,,,,62.316968538274544,,,,,,,,,
2020-04-10 03:40:00,,,,,,,,,,,,34.73630207678982,,,,,,,,,,,,,60.16627029226846,,,,,,,,,
2020-04-10 03:50:00,,,,,,,,,,,,33.43883395397079,,,,,,,,,,,,,64.49870909703137,,,,,,,,,
2020-04-10 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,56.903372805843965,,,,,,,,,
2020-04-10 04:10:00,,,,,,,,,,,,,,,,,,,,,,,,,60.389843206579314,,,,,,,,,
2020-04-10 04:20:00,,,,,,,,,,,,37.32043180944964,,,,,,,,,,,,,64.09499987342227,,,,,,,,,
2020-04-10 04:30:00,,,,,,,,,,,,32.28984350868416,,,,,,,,,,,,,56.86763540234046,,,,,,,,,
2020-04-10 04:40:00,,,,,,,,,,,,,,,,,,,,,,,,,58.76152136230718,,,,,,,,,
2020-04-10 04:50:00,,,,,,,,,,,,,,,,,,,,,,,,,56.30491403993837,,,,,,,,,
2020-04-10 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,58.089899555172,,,,,,,,,
2020-04-10 05:10:00,,,,,,,,,,,,,,,,,,,,,,,,,61.56729807108143,,,,,,,,,
2020-04-10 05:20:00,,,,,,,,,,,,,,,,,,,,,,,,,844.2433045565158,,,,,,,,,
2020-04-10 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,,59.195877180615355,,,,,,,,,
2020-04-10 05:40:00,,,,,,,,,,,,,,,,,,,,,,,,,585.7005169291501,,,,,,,,,
2020-04-10 05:50:00,,,,,,,,,,,,,,,,,,,,,,,,,58.99608512419428,,,,,,,,,
2020-04-10 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,60.13450230754164,,,,,,,,,
2020-04-10 06:10:00,,,,,,,,,,,,,,,,,,,,,,,,,68.82577544416634,,,,,,,,,
2020-04-10 06:20:00,,,,,,,,17.87763655572248,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 06:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 06:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,60.39438865646384,,,,,,,
2020-04-10 06:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,58.35449183821537,,,,,,,
2020-04-10 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,57.609036122866144,,,,45.260988896112,,,,
2020-04-10 07:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,58.741617601377584,,,,48.25982441886725,,,,
2020-04-10 07:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 07:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 07:50:00,,,,,,,,,,,,,,48.37265610389811,,,,,,,,,,,,,,,,,,,,
2020-04-10 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 08:10:00,,,,,,,,,,,,,,,,,,,,,,,44.48477822828936,,,,,,,,,,,
2020-04-10 08:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 08:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 08:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 09:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 10:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.072806351241475,,,,,
2020-04-10 12:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.98168122731752,,,,,
2020-04-10 12:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.92188406927657,,,,,
2020-04-10 12:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 12:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.63860415296146,,,,,,
2020-04-10 12:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.60108899536906,,,,,,
2020-04-10 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.053427016842,,,,,,
2020-04-10 13:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.07688873919381,,,,,,
2020-04-10 13:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2207999330475,,,,,,
2020-04-10 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.256768942331284,,,,,,
2020-04-10 13:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.46577119185593,,,,,,
2020-04-10 13:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.132114282963364,,,,,,
2020-04-10 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.8537571456787,,,,,,
2020-04-10 14:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.257826579406654,,,,,,
2020-04-10 14:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.48640990608901,,,,,,
2020-04-10 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.49738828742643,,,,,,
2020-04-10 14:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.82163625291962,,,,,,
2020-04-10 14:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.64957330236742,,,,,,
2020-04-10 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.192690959582215,,,,,,
2020-04-10 15:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7034345971569,,,,,,
2020-04-10 15:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.87036942471784,,,,,,
2020-04-10 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.788170296163614,,,,,,
2020-04-10 15:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.833760117360754,,,,,,
2020-04-10 15:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.92285642195018,,,,,,
2020-04-10 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.622067343546426,,,,,,
2020-04-10 16:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.33743886661549,,,,,,
2020-04-10 16:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.141340280921135,,44.27325734871107,,,,
2020-04-10 16:30:00,,,,,,,,,,,,,,,,,,,,,,,49.2738321131077,,,,,53.71913058973559,,55.60702351346639,,,,
2020-04-10 16:40:00,,,,,,,,,,,,,,,,,,,,,,,51.435798691935865,,,,,50.73635481437025,,,,,,
2020-04-10 16:50:00,,,,,,,,,,,,,,,,,,,,,,,47.52029879078539,,,57.71438054926443,67.69605577944074,54.02646134020482,,,56.03659247822899,,,
2020-04-10 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,57.182414272681726,58.73950532675874,,,,,,,
2020-04-10 17:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 17:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 17:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 17:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 18:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 18:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 18:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 18:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 19:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 19:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 19:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 19:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 20:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 20:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.03418287137805,,
2020-04-10 20:30:00,,,,,,,,,35.8665791801657,,,,,,,,,,,,,,,,,,,,,,,58.928616499779864,,
2020-04-10 20:40:00,,,,,,,,,38.505714921375954,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 20:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 21:00:00,,,,,,,,,36.661064450437046,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 21:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 21:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 21:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10 21:40:00,,,,,,,,,,,,,,,,,,,,,,,,,60.218475118681795,,,,,,,,,
2020-04-10 21:50:00,,,,,,,,,,,,,,,,,,,,,,,,,60.554122351650925,,,,,,,,,
2020-04-10 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,68.22603625226537,,,,,,,,,
2020-04-10 22:10:00,,,,,,,,,,,,,,,,,,,,,,,,,68.04681743624545,,,,,,,,,
2020-04-10 22:20:00,,,,,,,,,,,,,,,,,,,,,,,,,59.56646497273295,,,,,,,,,
2020-04-10 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,61.714564787101295,,,,,,,,,
2020-04-10 22:40:00,,,,,,28.077822427065378,,,,,,,,,,,,,,,,,,,61.77493114279233,,,,,,,,,
2020-04-10 22:50:00,,,,,37.003147277032205,31.02988522285917,,,,,,,,,,,,,,,,,,,64.1275509434139,,,,,,,,,
2020-04-10 23:00:00,,,,,27.696414471317873,,,,,,,,,,,,,,,,,,,,58.79031230975875,,,,,,,,,
2020-04-10 23:10:00,,,,,30.302272871642856,34.88366068428248,,,,,,,,,,,,,,,,,,,65.83654418943226,,,,,,,,,
2020-04-10 23:20:00,,,,,28.48122422701884,,,,,,,,,,,,,,,,,,,,58.10459094084526,,,,,,,,,
2020-04-10 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,,69.67435612880705,,,,,,,,,
2020-04-10 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,,55.76092737983137,,,,,,,,,
2020-04-10 23:50:00,,,,,,,,,,,,,,,,,,,,,,,,,64.14269477137036,,,,,,,,,
2020-04-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
