Timestamp,mobile-43,mobile-42,mobile-17,mobile-19,mobile-25,mobile-46,mobile-47,mobile-6,mobile-39,mobile-44,mobile-4,mobile-20,mobile-41,mobile-33,mobile-35,mobile-23,mobile-34,mobile-24,mobile-10,mobile-31,mobile-27,mobile-40,mobile-37,mobile-15,mobile-36,mobile-22,mobile-45,mobile-9
2020-04-09 09:20:00,31.61569241294022,,,,,,47.616907501466436,,,,,,,28.81433215541832,,,,,,,,,,,,,,
2020-04-09 09:30:00,29.255219593634816,,,,,,52.879321525113056,,,,,,,26.336836348790673,,,,,,,,,,,,,,
2020-04-09 09:40:00,619.6245009645916,,,,,,46.55766584778254,,,,,,,28.80043584637534,,,,,,,,,,,,,,
2020-04-09 09:50:00,30.167037612636385,,,,,,51.68493379288397,,,,,,,26.852508520779114,,,,,,,,,,,,,,
2020-04-09 10:00:00,35.20457052605955,,,,,,48.15310417357571,,,,,,,620.4851821307493,,,,,,,,,37.691738965683456,,,,,
2020-04-09 10:10:00,29.41370722992147,,,,,,49.807092833762454,,,,,,,27.205371866809568,,,,,,,,,39.98963156566723,,,,,
2020-04-09 10:20:00,29.525429645741657,,,,,,52.287338091597796,,,,,,,28.35269127798791,,,,,,,,,,,,,,
2020-04-09 10:30:00,24.806942716102363,,,,,,987.8535752008456,,,,,,,26.293196773839945,,,,,,,,,,,,,,
2020-04-09 10:40:00,29.83122582478105,,,,,,45.99610016139387,,,,,,,,,,,,,,,,,,,,,
2020-04-09 10:50:00,36.6942543823546,,,,,,47.73365591261579,,,,,,,,,,,,,,,,,,,,,
2020-04-09 11:00:00,28.963039726340728,,,,,,57.849284808744,,,,,,,,,,,,,,,,,,,,,
2020-04-09 11:10:00,26.96081083649552,,,,,,46.04289137122235,,,,,,,,,,,,,,,,,,,,,
2020-04-09 11:20:00,27.04732667684347,,,,,,47.526283958105886,,,,,,,,,,,,,,,,,,,,,
2020-04-09 11:30:00,30.496176939986448,,,,,,48.962367066581095,,,,,,,,,,,,,,,,,,,,,
2020-04-09 11:40:00,25.927978124660104,,,,,,43.51024216359945,,,,,,,,,,,,,,,,,,,,,
2020-04-09 11:50:00,29.875960654899842,,,,,,40.28409915073641,,,,,,,,,,,,,,,,,,,,,
2020-04-09 12:00:00,35.073484373923904,,,,,,50.124417150520046,,,,,,,,,,,,,,,,,,,,,
2020-04-09 12:10:00,31.14760130787656,,,,,,50.00552290685567,,,,,,,,,,,,,,,50.343654945396935,,,,,,
2020-04-09 12:20:00,34.41839804967,,,,,,52.805534870075284,,,,,,,,,,,,,,,47.95911253172417,,,,,,
2020-04-09 12:30:00,943.1262887546973,,,,,,51.05288704105854,,,,,,,,41.14155729428796,,,,,,,,,,,,,
2020-04-09 12:40:00,28.257048097804837,,,,,,44.860528918792866,56.95432073522449,,,,,,,47.850091121641036,,,,,,,,,,,,,
2020-04-09 12:50:00,33.021554587745534,,,,,,45.067211522590895,65.92410804709583,,,,,,,26.531912666418425,,,,,,,,,,,,,
2020-04-09 13:00:00,30.2221105611007,,,,,,55.222643244579324,54.986768733433934,,,,,,,,,,,,,,,,,,,,
2020-04-09 13:10:00,31.54876739375138,,,,,,40.22709382549984,,,,,,,,,,,,,,,,,,,,,
2020-04-09 13:20:00,32.624937125136285,,,,,,45.312880747128524,,,,,,,,,,,,,,,,,,,,,
2020-04-09 13:30:00,25.8239526717145,,,,,,45.942177137389905,,,,,,,,,,,,,,,,,,,,,
2020-04-09 13:40:00,25.467691105269896,,,,,,55.792666935877435,,,,,,,,,,,,,,,,,,,,,
2020-04-09 13:50:00,28.626523754307666,,,,,,49.539630451018475,,,,,,,,,,,,,,,,,,,,,
2020-04-09 14:00:00,32.26405372181864,,,,,,47.675921181910354,,,,,,,,,,,,,,,,,,,,,
2020-04-09 14:10:00,29.43869046901361,,,,,,52.56705871290427,,,,,,,,,,,,,,,,,,,,,
2020-04-09 14:20:00,1064.1780653561557,,,,,,48.825707038708536,,,,,,,,,,,,,,,,,,,,,
2020-04-09 14:30:00,29.575407780214533,,,,,,50.714172099806134,,,,,,,,,,,,,,,,,,,,,
2020-04-09 14:40:00,29.81673446209499,,,,,,56.06004370253501,,,,,,,,,,,,,,,,,,,,,
2020-04-09 14:50:00,26.37914756591579,,,,,,50.52058022445976,,,,,,,,,,,,,,,,,,,,,
2020-04-09 15:00:00,29.34708231609692,,,,,,58.029591074333275,,,,,,,,,,,,,,,,,,,,,
2020-04-09 15:10:00,29.52499122192109,,,,,,63.306918931646955,,,,,,,27.349271532504158,,,,,,,,,,,,,,
2020-04-09 15:20:00,30.40665311010771,,,,,,55.91659667243757,,,,,,,26.600687980586443,,,,,,,,,,,,,,
2020-04-09 15:30:00,36.059313137727344,,,,,,52.68213007640121,,,,,,,31.207026612235406,,,,,,,,,,,,,,
2020-04-09 15:40:00,34.17966222379622,,,,,,51.93761783843454,,,,,,,30.36883982053012,,,,,,,,,,,,,,
2020-04-09 15:50:00,33.570682719586856,,,,,,45.40243854306993,,,,,,,31.820017822330453,,,,,,,,,,,,,,
2020-04-09 16:00:00,28.604331029257523,,,,,,50.284576587410896,,,,,,,30.58176009450984,,,,,,,,,,46.26850141796781,,,,
2020-04-09 16:10:00,34.33420550533434,,,,,,,,,,,,,31.30516015330568,,,,,,,,,,49.616557874986924,,,,
2020-04-09 16:20:00,33.143028154011205,,,,,,,,,,,,,31.232438925574908,,,,,,,,,,47.923490212162505,,,,
2020-04-09 16:30:00,36.008296655910776,,,,,,,,,,,,,29.60280048741388,,,,,,,,,,53.998647378392995,50.73762025732788,,,
2020-04-09 16:40:00,34.33417642403171,,,,,,,,,,,,,31.455003247806054,,,,,,,55.20619759113863,,,53.152710175427075,52.11926839009657,,,
2020-04-09 16:50:00,31.040014619362868,,,,,,,,,,,,,500.79516010918775,,,,,52.39790497553362,52.479669622418974,,,,49.251117445381524,57.87068787774615,,,
2020-04-09 17:00:00,31.08689934695184,,,,,,,,,,,,,27.394851870980734,,,,,,,,475.5030706328489,,47.3137927155821,55.42102818257986,,,
2020-04-09 17:10:00,31.201697583247395,,,,,,,,,,,,,36.43455010389001,40.80607541755467,,,,,,,57.41178868774156,,48.37522598836544,57.658969696421,,,
2020-04-09 17:20:00,31.74995327615769,,,,,,,,,,,,,34.5198596205596,,,,,,,,,,53.079019877340606,54.12377200907362,,,
2020-04-09 17:30:00,32.434027890443694,,,,,,,,,,,,,31.878729182909165,,,,,,,,,,55.7119883784446,53.466706123969225,,,
2020-04-09 17:40:00,29.414391059148954,,,,,,,,,,,,,31.07871086953764,,,,,,,,,,768.4344582042334,59.379990345487386,,,
2020-04-09 17:50:00,35.28314785872132,,,,,,,,,,,,,32.18252220485406,,,,,,,,,,51.066446833291025,55.460946272810666,,,
2020-04-09 18:00:00,33.457704482747275,,,,,,,,,,,,,31.060520492482386,,,,,,,,,,53.471706506668866,878.2117008524467,,,
2020-04-09 18:10:00,28.201655051519502,,,,,,,,,,,,,32.03564669489305,,,,,,,,,,49.852626144522105,57.14484623047201,,,
2020-04-09 18:20:00,36.614872019808026,,,,,,,,,,,,,305.8899495936698,,,,,,,,,,47.90898296830473,55.18144550079703,,,
2020-04-09 18:30:00,35.619199554452464,,,,,,,,,,,,,31.326259597303558,,,,,,,,,,49.82015557118183,52.19381243668344,,,
2020-04-09 18:40:00,33.03306877208034,,,,,,,,,,,,,28.521831217070712,,,,,,,,,,422.87132330659216,55.173810955252435,,,
2020-04-09 18:50:00,30.570319481013907,,,,,,,,,,,,,29.115508099638795,,,,,,,,,,49.97120966641707,57.33480946330197,,,
2020-04-09 19:00:00,29.39251431541086,,,,,,,,,,,,,31.083413757082386,,,,,,,,,,48.35883969949949,56.69003465298597,,,
2020-04-09 19:10:00,397.52943213279764,,,,,,,,,,,,,32.70747774330647,,,,,,,,,,49.28600493070602,56.656930168485594,,,
2020-04-09 19:20:00,31.17357928492632,,,,,,,,,,,,,30.050188770382487,,,,,,,,,,49.38348711541982,58.05248468552421,,,
2020-04-09 19:30:00,26.58575665339921,,,,,,,,,,,,,29.374078723122413,,,,,,,,,,48.012728072903606,53.621591139352866,,,
2020-04-09 19:40:00,696.5256816733927,,,,,,,,,,,,,28.989565850766407,,,,,,,,,,48.24418126647743,56.279781367585194,,,
2020-04-09 19:50:00,33.90545385973866,,,,,,,,,,,,,30.53700280861253,,,,,,,,,,46.59284953182144,55.49931999180956,,,
2020-04-09 20:00:00,33.42435688272266,,,,,,,,,,,,,683.867596568534,,,,,,,,,,46.443210762122185,56.430780902778494,,,
2020-04-09 20:10:00,389.05014340178116,,,,,,,,,,,,,31.87098078830215,,,,,,,,,,53.79451475305789,57.13154541382306,,,
2020-04-09 20:20:00,747.3682949228687,,,,,,,,,,,,,29.582450050349642,,,,,,,,,,51.39105565865098,57.9687140991435,,,
2020-04-09 20:30:00,28.86630376884596,,,,,,,,,,,,,33.17003638952622,,,,,,,,,,48.84665625862515,55.2473135055558,,,
2020-04-09 20:40:00,31.993527875871703,,,,,,,,,,,,,30.284122285883946,,,,,,,,,,86.53396467909398,66.11627157786927,,,
2020-04-09 20:50:00,68.77483454820084,,,,,,,,,,,,,52.064220992602266,,,,,,,,,,64.35831543653813,61.38078342278264,,,
2020-04-09 21:00:00,338.77479609211275,,,,,,,,,,,,,32.67315214521889,,,,,,,,,,50.78274922769182,58.25516340816162,,,
2020-04-09 21:10:00,34.92191210187572,,,,,,,,,,,,,32.632632996218824,,,,,,,,,,47.833228435711,481.10237863506387,,,
2020-04-09 21:20:00,32.24686472016426,,,,,,,,,,,,,30.847486225315446,,,,,,,,,,54.22404937534807,59.557400453992045,,,
2020-04-09 21:30:00,30.860674809020576,,,,,,,,,,,,,29.256520732543716,,,,,,,,,,52.98588303952005,592.8444484448138,,,
2020-04-09 21:40:00,30.51171530188592,,,,,,,,,,,,,659.7776313471984,,,,,,,,,,52.82395690601889,54.72272943439367,,,
2020-04-09 21:50:00,31.536154312863868,,,,,,,,,,,,,30.33311618194051,,,,,,,,,,59.51721168722757,54.75773284773903,,,
2020-04-09 22:00:00,30.36488124341645,,,,,,,,,,,,,453.28157480293055,,,,,,,,,,58.23547133546508,56.50799847804525,,,
2020-04-09 22:10:00,392.52167346230726,,,,,,,,,,,,,31.23622378324493,,,,,,,,,,54.835961303191965,54.75759459915936,,,
2020-04-09 22:20:00,33.273239767650125,,,,,,,,,,,,,34.360861081498825,,,,,,,,,,54.29780715840845,54.359968429283896,,,
2020-04-09 22:30:00,33.84871596483707,,,,,,,,,,,,,32.69093887295045,,,,,,,,,,53.26380164181217,54.39450026024807,,,
2020-04-09 22:40:00,34.377418705196305,,,,,,,,,,,,,33.27384495544802,,,,,,,,,,49.82393668486159,56.05221944087552,,,
2020-04-09 22:50:00,37.71413298759107,,,,,,,,,,,,,34.1971224694961,,,,,,,,,,52.65738702013489,,,,
2020-04-09 23:00:00,351.02452606287386,,,,,,,,,,,,,39.18988721998862,,,,,,,,,,51.70818628475943,,,,
2020-04-09 23:10:00,37.515933868538255,,,,,,,,,,,,,33.267657526978155,,,,,,,,,,53.14357133715644,,,,
2020-04-09 23:20:00,30.01371887065402,,,,,,,,,,,,,28.529006816618995,,,,,,,,,,499.8764901981128,,,,
2020-04-09 23:30:00,33.4021132634046,,,,,,,,,,,,,29.922642560213234,,,,,,,,,,358.60534870039487,,,,
2020-04-09 23:40:00,32.004270200336286,,,,,,,,,,,,,493.7380443645758,,,,,,,,,,48.37844712776069,,,,
2020-04-09 23:50:00,32.07742497874545,,,,,,,,,,,,,33.140165576199735,,,,,,,,,,57.436304289489435,,,,
2020-04-10 00:00:00,634.19842285651,,,,,,,,,,,,,29.77853806618319,,,,,,,,,,542.7883293621535,,,,
2020-04-10 00:10:00,31.56423929076789,,,,,,,,,,,,,33.12361031482597,,,,,,,,,,59.20292767725778,,,,
2020-04-10 00:20:00,504.75840486484435,,,,,,,,,,,,,33.393441572091106,,,,,,,,,,60.34217255847796,,,,
2020-04-10 00:30:00,31.688826017214023,,,,,,,,,,,,,32.15366980674485,,,,,,,,,,57.2880450247301,,,,
2020-04-10 00:40:00,30.494188722521354,,,,,,,,,,,,,33.364760912492656,,,,,,,,,,57.24055017799392,,,,
2020-04-10 00:50:00,29.514467325459947,,,,,,,,,,,,,29.705634560526885,,,,,,,,,,56.22901919655195,,,,
2020-04-10 01:00:00,33.60449617727077,,,,,,,,,,,,,33.667922252724765,,,,,,,,,,52.23594227256323,,,,
2020-04-10 01:10:00,33.134282204921604,,,,,,,,,,,,,34.46718999406965,,,,,,,,,,51.75677970256071,,,,
2020-04-10 01:20:00,31.016994423939156,,,,,,,,,,,,,641.0804554030391,,,,,,,,,,53.73524840828485,,,,
2020-04-10 01:30:00,413.7449314748203,,,,,,,,,,,,,28.753506294207874,,,,,,,,,,50.698450706068925,,,,
2020-04-10 01:40:00,30.58189133889072,,,,,,,,,,,,,29.570644664759836,,,,,,,,,,708.8352170706693,,,,
2020-04-10 01:50:00,36.419560954381645,,,,,,,,,,,,,38.07893271844541,,,,,,,,,,50.386544352682854,,,,
2020-04-10 02:00:00,34.47057538526466,,,,,,,,,,,,,29.126048708024435,,,,,,,,,,53.85882359106641,,,,
2020-04-10 02:10:00,33.45696928149183,,,,,,,,,,,,,194.14212065939546,,,,,,,,,,51.60062126585332,,,,
2020-04-10 02:20:00,37.9146286081016,,,,,,,,,,,,,35.169493562693965,,,,,,,,,,55.08174943289204,,,,
2020-04-10 02:30:00,40.54818479708534,,,,,,,,,,,,,30.33795918514752,,,,,,,,,,52.14617714109274,,,,
2020-04-10 02:40:00,31.68104009294177,,,,,,,,,,,,,164.81604363196791,,,,,,,,,,54.656134461957855,,,,
2020-04-10 02:50:00,29.844427409763817,,,,,,,,,,,,,32.943598160593375,,,,,,,,,,55.897351254723404,,,,
2020-04-10 03:00:00,525.7923254780084,,,,,,,,,,,,,31.12637157049657,,,,,,,,,,58.72866097954479,,,,
2020-04-10 03:10:00,31.87077266777958,,,,,,,,,,,,,35.61464231434815,,,,,,,,,,57.799266668817346,,,,
2020-04-10 03:20:00,37.29718596083997,,,,,,,,,,,,,33.213055682540684,,,,,,,,,,55.1849283832729,,,,
2020-04-10 03:30:00,36.1054661321525,,,,,,,,,,,,,32.44370486376543,,,,,,,,,,56.58316308877277,,,,
2020-04-10 03:40:00,36.40082198805895,,,,,,,,,,,,,31.240103179713145,,,,,,,,,,223.4361862429181,,,,
2020-04-10 03:50:00,32.24426813234261,,,,,,,,,,,,,35.95384797117666,,,,,,,,,,49.919010131679144,,,,
2020-04-10 04:00:00,825.0237559263478,,,,,,,,,,,,,33.89578272148809,,,,,,,,,,594.2502971396212,,,,
2020-04-10 04:10:00,634.361507943237,,,,,,,,,,,,,31.63867772092332,,,,,,,,,,53.79855695736499,,,,
2020-04-10 04:20:00,33.21927791161354,,,,,,,,,,,,,259.8671909720998,,,,,,,,,,51.30206500537883,,,,
2020-04-10 04:30:00,32.582708739252965,,,,,,,,,,,,,32.68590141883632,,,,,,,,,,55.73928388903643,,,,
2020-04-10 04:40:00,31.182960509814603,,,,,,,,,,,,,31.844044909659896,,,,,,,,,,51.06141253510157,,,,
2020-04-10 04:50:00,239.12406289065112,,,,,,,,,,,,,821.9729346395533,,,,,,,,,,49.62755555525747,,,,
2020-04-10 05:00:00,31.722651774807986,,,,,,,,,,,,,32.90675857963984,,,,,,,,,,54.91631339427026,,,,
2020-04-10 05:10:00,30.528109178883014,,,,,,,,,,,,,31.591255419739422,,,,,,,,,,494.4352454554864,,,,
2020-04-10 05:20:00,45.84652939388373,,,,,,,,,,,,,29.584992779010328,,,,,,,,,,55.25533506682189,,,,
2020-04-10 05:30:00,34.46265925742203,,,,,,,,,,,,,30.80921668951509,,,,,,,,,,56.03979842053568,,,,
2020-04-10 05:40:00,34.487917191534194,,,,,,,,,,,,,30.28721484473929,,,,,,,,,,54.26815653108143,,,,
2020-04-10 05:50:00,29.652162827772948,,,,,,,,,,,,,40.878102547204186,,,,,,,,,,55.97068735277367,,,,
2020-04-10 06:00:00,36.704129350438116,,,,,,,,,,,,,32.90374419102152,,,,,,,,,,53.326707532264706,,,,
2020-04-10 06:10:00,35.568397059356904,,,,,,,,,,,,,34.18254180360757,,,,,,,,,,51.490701439373716,,,,
2020-04-10 06:20:00,34.16658520711429,,,,,,,,,,,,,33.747517279164754,,,,,,,,,,56.06723786793727,,,,
2020-04-10 06:30:00,30.87807652350125,,,,,,,,,,,,,34.03679113581037,,,,,,113.21909148713492,,,,54.24289378614209,,,,
2020-04-10 06:40:00,28.88073926641671,,,,,,,,,,,,,30.22367497074493,,,,,,53.08021523161112,,,,143.26867564946969,,,,
2020-04-10 06:50:00,116.81154012061528,,,,,,,,,,,,,146.56522832512198,,,,,,,,,,55.859869341006565,,,,
2020-04-10 07:00:00,37.073890785643776,,,,,,,,,,,,,38.65156843208463,,,,,,,,,,46.68192655021474,,,,
2020-04-10 07:10:00,33.55423170845911,,,,,,,,,,,,,35.482972711222494,,,,,,,,,,,,,,
2020-04-10 07:20:00,35.57284530401225,,,,,,,,,,,,,31.55201735344405,,,,,,,,,,,,,,
2020-04-10 07:30:00,37.94138160275179,,,,,,,,,,,,,33.846719811544816,,,,,,,,,,,,,,
2020-04-10 07:40:00,31.82763511170803,,,,,,,,,,,,,31.119208836979322,,,,,,,,,,,,,,
2020-04-10 07:50:00,30.857040544058894,,,,,,36.98688806235953,,,,,,,32.110680290260575,48.7298304266679,,,,,,,50.963964541973496,,,,,,
2020-04-10 08:00:00,34.422536044012524,,,,,,59.34581109505842,,,,,,,37.262471390975335,53.49727250128274,,,,,,,51.99122715008436,,,,,,
2020-04-10 08:10:00,744.7030700070678,,,,,,45.13216193884507,,,,,,,38.19492368744859,29.08645733067327,,,,,,,42.605764619301965,,,,,,
2020-04-10 08:20:00,35.69421576848384,,,,,,49.271998691939345,,,,,,,37.588539382176364,,,,,,,,,,,,,,
2020-04-10 08:30:00,32.93994168598191,,,,,,55.115751939067785,,,,,,,31.901210039928603,,,,,,,,,,,,,,
2020-04-10 08:40:00,33.44186919266893,,,,,,48.80083474173189,,,,,,,31.615376277609574,,,,,,,,,,,,,,
2020-04-10 08:50:00,37.0714980446801,,,,,,54.57007160945586,,,,,,,35.8838670990304,,,,,,,,,,,,,,
2020-04-10 09:00:00,31.678158894744747,,,,,,747.9563358234343,,,,,,,32.010243372991674,,,,,,,,,,,,,,
2020-04-10 09:10:00,35.44150391754228,,,,,,53.776686743450774,,,,,,,34.49771594074954,,,,,,,,,,,,,,
2020-04-10 09:20:00,34.95999814036237,,,,,,48.81867039975355,,,,,,,28.408473690596146,,,,,,,,,,,,,,
2020-04-10 09:30:00,34.167248438172464,,,,,,53.39890288759234,,,,,,,34.38953521730818,,,,,,,,,,,59.82003760564057,,,
2020-04-10 09:40:00,32.451577733975384,,,,,,52.51489744089113,,,,,,,30.514887094539237,,,,,,,,,,,54.14967416321432,,,
2020-04-10 09:50:00,39.092304160065076,,,,,,54.18811263125246,,,,,,,34.32481960413544,,,,,,,,,,,,,,
2020-04-10 10:00:00,39.37975815760649,,,,,,51.937320387601346,,,,,,,35.5651508159139,,,,,,,,,,,,,,
2020-04-10 10:10:00,35.09316203888399,,,,,,53.405062401251726,,,,,,,33.23266370116594,,,,,,,,,,,,,,
2020-04-10 10:20:00,41.005324277873534,,,,,,48.43205634314818,,,,,,,36.37019215415885,,,,,,,,,,,,,,
2020-04-10 10:30:00,33.72353188123708,,,,,,932.6848039244127,,,,,,,31.49469589971081,,,,,,,,,,,,,,
2020-04-10 10:40:00,35.943903392575834,,,,,,56.199870215219896,,,,,,,31.442572737001786,,,,,,,,,,,,,,
2020-04-10 10:50:00,754.9449296773946,,,,,,48.27096888336432,,,,,,,778.8838421598738,,,,,,,,,,,,,,
2020-04-10 11:00:00,37.4524246215876,,,,,,64.14941290585993,,,,,,,34.226743908440966,,,,,,,,,,,,,,
2020-04-10 11:10:00,35.673229742161105,,,,,,44.142011515690825,,,,,,,34.27449192725086,,,,,,,,,,,,,,
2020-04-10 11:20:00,498.2220570935471,,,,,,56.63567274892975,,,,,,,36.22475560219248,,,,,,,,,,,,,,
2020-04-10 11:30:00,36.657167104425824,,,,,,57.79408308201154,,,,,,,32.47363487386045,,,,,,,,,,,,,,
2020-04-10 11:40:00,30.1907222296553,,,,,,64.61685809211697,,,,,,,39.00214822382256,,,,,,,,,,,,,,
2020-04-10 11:50:00,34.587452390425035,,,,,,50.644273464504785,,,,,,,29.98832050320992,,,,,,,,,,,,,,
2020-04-10 12:00:00,32.73167637755351,,,,,,48.71679951366986,,,,,,,38.4780539441543,,,,,,,,,54.53807081301922,,,,,
2020-04-10 12:10:00,34.58043436242889,,,,,,51.24619936157039,,,,,,,633.5754691423995,,,,,,,,,,,,,,
2020-04-10 12:20:00,34.474568406496765,,,,,,57.36177144065779,,,,,,,32.019430668697574,,,,,,,,,,,,,,
2020-04-10 12:30:00,,,,,,,48.494188378562356,,,,,,,42.21681119358378,,,,,,,,,,,,,,
2020-04-10 12:40:00,,,,,,,642.4168629811636,,,,,,,32.81298980431097,,,,,,,,,,,,,,
2020-04-10 12:50:00,,,,,,,59.943352205985384,,,,,,,37.192487136098215,,,,,,,,,,,,,,
2020-04-10 13:00:00,,,,,,,56.568564047116034,,,,,,,39.54624061414033,,,,,,,,,,,,,,
2020-04-10 13:10:00,,,,,,,60.66674266233834,,,,,,,36.737445942213924,,,,,,,,,,,,,,
2020-04-10 13:20:00,,,,,,,49.96794564016319,,,,,,,35.811321216609244,,,,,,,,,,,,,,
2020-04-10 13:30:00,,,,,,,52.589867630935785,,,,,,,31.36987054150009,,,,,,,,,,,,,,
2020-04-10 13:40:00,,,,,,,51.8963615288495,,,,,,,34.36798449084024,,,,,,,,,,,,,,
2020-04-10 13:50:00,32.32131140488815,,,,,,43.784471174732396,,,,,,,37.96236159126217,,,,,,,,,,,,,,
2020-04-10 14:00:00,40.32543323636962,,,,,,55.74509015404111,,,,,,,32.124593883661355,,,,,,,,,,,,,,
2020-04-10 14:10:00,458.96971587524115,,,,,,55.03406770167911,,,,,,,33.52667301811437,,,,,,,,,,,,,,
2020-04-10 14:20:00,37.50982307926515,,,,,,61.90588310628558,,,,,,,30.634487999835905,,,,,,,,,,,,,,
2020-04-10 14:30:00,33.226777174471366,,,,,,60.18261290181805,,,,,,,38.81095027454504,,,,,,,,,,,,,,
2020-04-10 14:40:00,31.243837475605172,,,,,,53.68402797613568,,,,,,,423.5888941721681,,,,,,,,,,,,,,
2020-04-10 14:50:00,34.93087045782545,,,,,,50.5534299740133,,,,,,,31.30695215410904,,,,,,,,,,,,,,
2020-04-10 15:00:00,37.55838890181642,,,,,,54.330649764786465,,,,,,,33.08161918502641,,,,,,,,,,,,,,
2020-04-10 15:10:00,36.091004453691895,,,,,,649.8826109781278,,,,,,,35.82234674608087,,,,,,,,,,,,,,
2020-04-10 15:20:00,43.1361060735825,,,,,,53.46461625661697,,,,,,,33.440049075235216,,,,,,,,,,,,,,
2020-04-10 15:30:00,178.2764798157051,,,,,,48.45119348616723,,,,,,,29.674992555592357,,,,,,,,,,,,,,
2020-04-10 15:40:00,37.108299422850855,,,,,,752.4096516767552,,,,,,,34.056222454357034,,,,,,,,,,,,,,
2020-04-10 15:50:00,32.743983466370175,,,,,,760.4570808864879,,,,,,,34.00512055428612,,,,,,,,,,,,,,
2020-04-10 16:00:00,30.65175257759273,,,,,,528.4426033640123,,,,,,,39.08331260603188,,,,,,,,,,,,,,
2020-04-10 16:10:00,38.551861012919524,,,,,,18.997345340089172,,,,,,,35.26648361576504,,,,,,,,,,,,,,
2020-04-10 16:20:00,711.1636829787213,,,,,,,,,,,,,33.18206319631659,,,,,,,,,,,,,,
2020-04-10 16:30:00,34.16792385771845,,,,,,,,,,,,,38.01999666811864,,,,,,,,44.46855889460224,,58.549810495088536,,,,
2020-04-10 16:40:00,37.43741336720167,,,,,,,,,,,,,34.59351749085072,,,,,,,,56.47456100184304,,531.5524814950601,,,,
2020-04-10 16:50:00,32.39015360537053,,,,,,,,,,,,,30.5502476305887,46.76205324447225,,,,54.20204737908637,,47.23710405260788,46.90764297999985,,56.300912136994725,,,,
2020-04-10 17:00:00,36.962562940508214,,,,,,,,,,,,,39.440884666987756,,,,,,49.77849537430133,,,,55.28445380361909,,,,
2020-04-10 17:10:00,637.0003552725118,,,,,,,,,,,,,602.384248821501,,,,,,,,,,55.18721400424182,,,,
2020-04-10 17:20:00,151.96067362349913,,,,,,,,,,,,,34.84717472820861,,,,,,,,,,57.55622668815254,,,,
2020-04-10 17:30:00,42.23464868989358,,,,,,,,,,,,,33.52420494033081,,,,,,,,,,62.68221412457677,,,,
2020-04-10 17:40:00,33.717392887953025,,,,,,,,,,,,,37.85446910533448,,,,,,,,,,55.045128051801356,,,,
2020-04-10 17:50:00,38.380185139938604,,,,,,,,,,,,,32.56174376057464,,,,,,,,,,52.46700127319722,,,,
2020-04-10 18:00:00,560.9088014236713,,,,,,,,,,,,,38.08906580858124,,,,,,,,,,680.9378199887739,,,,
2020-04-10 18:10:00,36.296750979094774,,,,,,,,,,,,,34.538588115694104,,,,,,,,,,61.43043539287325,,,,
2020-04-10 18:20:00,33.588766516830574,,,,,,,,,,,,,35.65435307455104,,,,,,,,,,57.84890594490647,,,,
2020-04-10 18:30:00,31.061901698510248,,,,,,,,,,,,,39.40497307362962,,,,,,,,,,60.494031717971104,,,,
2020-04-10 18:40:00,35.980061772810664,,,,,,,,,,,,,33.68457307601695,,,,,,,,,,62.7374807922367,,,,
2020-04-10 18:50:00,39.98730642202321,,,,,,,,,,,,,35.61376331565925,,,,,,,,,,61.64466545498935,,,,
2020-04-10 19:00:00,33.668886675133685,,,,,,,,,,,,,33.250398524053615,,,,,,,,,,56.44078443983278,,,,
2020-04-10 19:10:00,34.32183671552453,,,,,,,,,,,,,38.04137310572022,,,,,,,,,,55.06712372265278,,,,
2020-04-10 19:20:00,33.650165974857245,,,,,,,,,,,,,37.478561302489155,,,,,,,,,,369.68793008108287,,,,
2020-04-10 19:30:00,41.16429507434636,,,,,,,,,,,,,34.30955503868701,,,,,,,,,,57.524883325464174,,,,
2020-04-10 19:40:00,31.10751498885591,,,,,,,,,,,,,34.70219093514915,,,,,,,,,,57.72207127247931,,,,
2020-04-10 19:50:00,34.738142844266655,,,,,,,,,,,,,38.25061700004173,,,,,,,,,,58.660284486448724,,,,
2020-04-10 20:00:00,32.66065701047533,,,,,,,,,,,,,577.1562461885113,,,,,,,,,,51.97005369173159,,,,
2020-04-10 20:10:00,38.73478264589411,,,,,,,,,,,,,31.266335095808863,,,,,,,,,,55.448571612529356,,,,
2020-04-10 20:20:00,36.95583563418224,,,,,,,,,,,,,37.114634435199214,,,,,,,,,,52.458711513596924,,,,
2020-04-10 20:30:00,46.04275533642293,,,,,,,,,,,,,36.07527518787402,,,,,,,,,,56.698850652786845,,,,
2020-04-10 20:40:00,36.24563707025163,,,,,,,,,,,,,33.293059136151115,,,,,,,,,,59.29196927275918,,,,
2020-04-10 20:50:00,36.66143104504025,,,,,,,,,,,,,41.98354431461939,,,,,,,,,,55.04163721931518,,,,
2020-04-10 21:00:00,33.12049142228528,,,,,,,,,,,,,36.407584071975634,,,,,,,,,,60.93008850340065,,,,
2020-04-10 21:10:00,35.239881843836805,,,,,,,,,,,,,34.579424532680434,,,,,,,,,,57.373717543941744,,,,
2020-04-10 21:20:00,30.580483509007877,,,,,,,,,,,,,33.273008487944146,,,,,,,,,,63.5803312718506,,,,
2020-04-10 21:30:00,36.098867775882574,,,,,,,,,,,,,564.1817342470107,,,,,,,,,,60.48518389017673,,,,
2020-04-10 21:40:00,39.42919732152031,,,,,,,,,,,,,36.663253709044746,,,,,,,,,,63.34443667499981,,,,
