Timestamp,mobile-3,mobile-4,mobile-50,mobile-5,mobile-38,mobile-12,mobile-2,mobile-23,mobile-1,mobile-44,mobile-9,mobile-7,mobile-46,mobile-47,mobile-16,mobile-19,mobile-37,mobile-11
2020-04-10 11:50:00,,,43.72809787963249,,,,,,,,,,,,,,,59.016530117996105
2020-04-10 12:00:00,,,38.968160921855024,,,,,,,,,,,,,,,55.57453356047765
2020-04-10 12:10:00,,,494.84150292878576,,,,,,,,,,,,,,,57.505789450657026
2020-04-10 12:20:00,,,40.82620090943391,,,,,,,,,,,,,,,56.86506444642478
2020-04-10 12:30:00,,,34.50887399581769,,,,,,,,,,,,,,,
2020-04-10 12:40:00,,,31.908406829701644,,,,,,,,,,,,,,,55.89847540933745
2020-04-10 12:50:00,,,34.00322155160017,,,,,,,,,,,,,,,60.33268310469914
2020-04-10 13:00:00,,,532.809706433525,,,,,,,,,,,,,,,60.80395610985304
2020-04-10 13:10:00,,,32.9391881636951,,,,,,,,,,,,,,,55.92265486647592
2020-04-10 13:20:00,,,32.38979528066829,,,,,,,,,,,,,,,57.72201254933233
2020-04-10 13:30:00,,,35.32018043179121,,,,,,,,,,,,,,,60.28962099522147
2020-04-10 13:40:00,,,350.19358329722627,,,,,,,,,,,,,,,57.257539666847116
2020-04-10 13:50:00,,,33.18530259380835,,,,,,,,,,,,,,,56.413717412485845
2020-04-10 14:00:00,,,39.31586275982721,,,,,,,,,,,,,,,57.828016567793156
2020-04-10 14:10:00,,,36.0042234444572,,,,,,,,,,,,,,,57.160054985974426
2020-04-10 14:20:00,,,35.28314150674069,,,,,,,,,,,,,,,54.6039057225929
2020-04-10 14:30:00,,,35.19071088117785,,,,,,,,,,,,,,,56.263103021065334
2020-04-10 14:40:00,,,34.23206919482673,,,,,,,,,,,,,,,54.18618912803507
2020-04-10 14:50:00,,,604.3714272014969,,,,,,,,,,,,,,,66.0745595875063
2020-04-10 15:00:00,,,30.886040548699533,,,,,,,,,,,,,,,54.05029666963114
2020-04-10 15:10:00,,,37.34368221125837,,,,,,,,,,,,,,,58.264634273273096
2020-04-10 15:20:00,,,37.363774559709725,,,,,,,,,,,,,,,56.43038100028454
2020-04-10 15:30:00,,,36.166420731102775,,,,,,,,,,,,,,,439.262569423263
2020-04-10 15:40:00,,,34.65060486410254,,,,,,,,,,,,,,,58.38959308221426
2020-04-10 15:50:00,,,34.005992307336534,,,,,,,,,,,,,,,55.148004659621364
2020-04-10 16:00:00,,,39.31156727671447,,,,,,,,,,,,,,,179.43490186284248
2020-04-10 16:10:00,,,37.00179699650091,,,,,,,,,,,,,,,54.64913370109807
2020-04-10 16:20:00,,,38.40497750679025,,,,,,,,,,,,,,,57.645956322900894
2020-04-10 16:30:00,,,34.568369094157696,,,,,,,,,,,55.68153330081158,,,,60.73609057583006
2020-04-10 16:40:00,,,38.4162567039831,,,,,,,,,,,58.616400928776386,,,,54.25041699904852
2020-04-10 16:50:00,,,36.0798003688521,,,,,,,,,,,,,,,51.31333754051642
2020-04-10 17:00:00,,,39.998263391411854,,,,,,,,,,,,,,,585.1346619817892
2020-04-10 17:10:00,,,30.287199213468494,,,,,,,,,,,,,,,523.0621006058586
2020-04-10 17:20:00,,,33.63414279196207,,,,,,,,,,,,,,,57.77542855560671
2020-04-10 17:30:00,,,40.31868001782807,,,,,,,,,,56.20845782338831,,,,,60.20219808191701
2020-04-10 17:40:00,,,39.088394805341366,,,,,,,,,,63.06570699774507,,,,,53.0970372314607
2020-04-10 17:50:00,,,37.5172246165447,,,,,,,,,,60.97714284895646,,,,,55.18111474355193
2020-04-10 18:00:00,,,36.11132366404528,,,,,,,,,,59.911034579385436,,,,,55.00689637463808
2020-04-10 18:10:00,,,40.64221250105693,,,,,,,,,,63.73413640940136,,,,,51.68788318649912
2020-04-10 18:20:00,,,34.34743560788955,,,,,,,,,,560.1342823264753,,,,,58.3964939896161
2020-04-10 18:30:00,,,429.6563139385643,,,,,,,,,,62.29435656567882,,,,,59.15330048688081
2020-04-10 18:40:00,,,657.5506591185917,,,,,,,,,,59.01910205122144,,,,,58.14245232388138
2020-04-10 18:50:00,,,33.43610714896472,,,,,,,,,,67.5606267678607,,,,,63.044524750090424
2020-04-10 19:00:00,,,32.5435716635229,,,,,,,,,,60.05209014457824,,,,,57.38766686736774
2020-04-10 19:10:00,,,37.34748169687114,,,,,,,,,,62.01436965304299,,,,,410.37080426874513
2020-04-10 19:20:00,,,35.66989783284155,,,,,,,,,,62.98840184835818,,,,,56.20295849402368
2020-04-10 19:30:00,,,42.24240025788906,,,,,,,,,,64.29659513708297,,,,,53.79722175835092
2020-04-10 19:40:00,,,31.62808489918281,,,,,,,,,,66.2954487607856,,,,,56.851141079612894
2020-04-10 19:50:00,,,39.55079532858127,,,,,,,,,,64.96087482882979,,,,,51.80659843350074
2020-04-10 20:00:00,,,37.95657742131461,,,,,,,,,,63.72716143089099,,,,,54.85252922663057
2020-04-10 20:10:00,,,40.47368420156155,,,,,,,,,,58.46199406560607,,,,,54.920826222047204
2020-04-10 20:20:00,,,34.39734707817625,,,,,,,,,,,,,,,57.76938066170782
2020-04-10 20:30:00,,,35.161848054128015,,,,,,,,,,,,,,,58.44519646030366
2020-04-10 20:40:00,,,36.43113573075075,,,,,,,,,,,,,,,65.71329484068245
2020-04-10 20:50:00,,,503.2058803217895,,,,,,,,,,,,,,,59.50354968061603
2020-04-10 21:00:00,,,49.785570580855655,,,,,,,,,,,,,,,61.392369226702435
2020-04-10 21:10:00,,,35.92509047684857,,,,,,,,,,,,,,,61.60539002932674
2020-04-10 21:20:00,,,905.9092782338547,,,,,,,,,,,,,,,58.64120364719575
2020-04-10 21:30:00,,,34.40445720869593,,,,,,,,,,,,,,,59.50734897570899
2020-04-10 21:40:00,,,609.948205362675,,,,,,,,,,,,,,,56.847353569011965
2020-04-10 21:50:00,,,37.42113436107821,,,,,,,,,,,,,,,65.34973055463007
2020-04-10 22:00:00,,,42.91502851150932,,,,,,,,,,,,,,,55.341170643178245
2020-04-10 22:10:00,,,34.526242000615554,,,,,,,,,,,,,,,58.33956628915621
2020-04-10 22:20:00,,,34.55260530622759,,,,,,,,,,,,,,,483.6807658690219
2020-04-10 22:30:00,,,33.801416662491405,,,,,,,,,,,,,,,57.127545310852774
2020-04-10 22:40:00,,,33.52980179221369,,,,,,,,,,,,,,,54.57924961798709
2020-04-10 22:50:00,,,36.94993472228568,,43.438416321989614,,,,,,,,,,,,,629.5415361589435
2020-04-10 23:00:00,,,39.697503014339595,,26.271700675364748,,,,,,,,,,,,,54.646070459766776
2020-04-10 23:10:00,,,40.579711080322596,,,,,35.6787534154207,,,,,,,,,,56.154716016489
2020-04-10 23:20:00,,,47.369779380694396,,23.7812566055461,,,33.98798059187971,,,,,,,,,,56.71994091404675
2020-04-10 23:30:00,,,37.609838322488756,,,,,,,,,,,,,,,54.931214934195616
2020-04-10 23:40:00,,,33.854742447955346,,,,,28.59002904744539,,,,,,,,,,55.09475675435529
2020-04-10 23:50:00,,,31.51826837403837,,,,,31.366634390958886,,,,,,,,,,56.22266225826185
2020-04-11 00:00:00,,,,,,,,,,,,,,,,,,
